
sound,raygun,,all_mp

xanim,viewmodel_type99scoped_rifle_fire
xanim,viewmodel_type99scoped_rifle_rechamber
xanim,viewmodel_type99scoped_rifle_reload_loop
xanim,viewmodel_type99scoped_rifle_reload_start
xanim,viewmodel_type99scoped_rifle_reload_end
xanim,viewmodel_type99scoped_rifle_pullout
xanim,viewmodel_type99scoped_rifle_putaway
xanim,viewmodel_type99scoped_rifle_pullout_fast
xanim,viewmodel_type99scoped_rifle_putaway_fast
xanim,viewmodel_type99scoped_rifle_ads_up
xanim,viewmodel_type99scoped_rifle_ads_down
xanim,viewmodel_type99_rifle_grenade_idle
xanim,viewmodel_type99_rifle_grenade_idle_empty
xanim,viewmodel_type99_rifle_grenade_fire
xanim,viewmodel_type99_rifle_grenade_reload
xanim,viewmodel_type99_rifle_grenade_first_raise
xanim,viewmodel_type99_rifle_idle_to_rgidle
xanim,viewmodel_type99_rifle_rgidle_to_idle
xanim,viewmodel_type99_rifle_grenade_raise
xanim,viewmodel_type99_rifle_grenade_drop
xanim,viewmodel_type99_rifle_grenade_drop_empty
xanim,viewmodel_type99_rifle_grenade_ads_up
xanim,viewmodel_type99_rifle_grenade_ads_down
xanim,viewmodel_type99_rifle_bayonet_swipe
xanim,viewmodel_type99_rifle_bayonet_thrust
xanim,viewmodel_type99_rifle_bayonet_first_raise
xanim,viewmodel_g43_noscope_idle
xanim,viewmodel_g43_noscope_empty_idle
xanim,viewmodel_g43_noscope_fire
xanim,viewmodel_g43_noscope_last_shot
xanim,viewmodel_g43_noscope_partial_reload
xanim,viewmodel_g43_noscope_reload
xanim,viewmodel_g43_noscope_pullout
xanim,viewmodel_g43_noscope_first_raise
xanim,viewmodel_g43_noscope_putaway
xanim,viewmodel_g43_noscope_pullout_fast
xanim,viewmodel_g43_noscope_putaway_fast
xanim,viewmodel_g43_noscope_empty_pullout
xanim,viewmodel_g43_noscope_empty_putaway
xanim,viewmodel_g43_noscope_ads_fire
xanim,viewmodel_g43_noscope_ads_up
xanim,viewmodel_g43_noscope_ads_down
xanim,viewmodel_g43_noscope_grenade_idle
xanim,viewmodel_g43_noscope_grenade_empty_idle
xanim,viewmodel_g43_noscope_grenade_fire
xanim,viewmodel_g43_noscope_grenade_reload
xanim,viewmodel_g43_noscope_grenade_first_raise
xanim,viewmodel_g43_noscope_grenade_alt_raise
xanim,viewmodel_g43_noscope_grenade_alt_lower
xanim,viewmodel_g43_noscope_grenade_pullout
xanim,viewmodel_g43_noscope_grenade_putaway
xanim,viewmodel_g43_noscope_grenade_putaway_empty
xanim,viewmodel_bar_idle
xanim,viewmodel_bar_idle_empty
xanim,viewmodel_bar_fire
xanim,viewmodel_bar_lastshot
xanim,viewmodel_bar_reload
xanim,viewmodel_bar_reload_empty
xanim,viewmodel_bar_pullout
xanim,viewmodel_bar_putaway
xanim,viewmodel_bar_switch
xanim,viewmodel_bar_pullout_empty
xanim,viewmodel_bar_putaway_empty
xanim,viewmodel_bar_ads_fire
xanim,viewmodel_bar_ads_up
xanim,viewmodel_bar_ads_down
xanim,viewmodel_fg42_idle
xanim,viewmodel_fg42_fire
xanim,viewmodel_fg42_partial_reload
xanim,viewmodel_fg42_reload
xanim,viewmodel_fg42_pullout
xanim,viewmodel_fg42_putaway
xanim,viewmodel_fg42_pullout_fast
xanim,viewmodel_fg42_putaway_fast
xanim,viewmodel_fg42_ads_fire
xanim,viewmodel_fg42_ads_up
xanim,viewmodel_fg42_ads_down
xanim,viewmodel_kar98scoped_idle
xanim,viewmodel_kar98scoped_fire
xanim,viewmodel_kar98scoped_reload_loop
xanim,viewmodel_kar98scoped_reload_start
xanim,viewmodel_kar98scoped_reload_end
xanim,viewmodel_kar98scoped_pullout
xanim,viewmodel_kar98scoped_putaway
xanim,viewmodel_kar98scoped_first_raise
xanim,viewmodel_kar98_fire_ads
xanim,viewmodel_kar98scoped_rechamber
xanim,viewmodel_kar98scoped_ads_up
xanim,viewmodel_kar98scoped_ads_down
xanim,viewmodel_kar98_bayonet_swipe
xanim,viewmodel_kar98_bayonet_thrust
xanim,viewmodel_kar98_bayonet_first_raise
xanim,viewmodel_kar98_idle
xanim,viewmodel_kar98_fire
xanim,viewmodel_kar98_lastshot
xanim,viewmodel_kar98_rechamber
xanim,viewmodel_kar98_reload
xanim,viewmodel_kar98_pullout
xanim,viewmodel_kar98_first_raise
xanim,viewmodel_kar98_putaway
xanim,viewmodel_kar98_pullout_fast
xanim,viewmodel_kar98_putaway_fast
xanim,viewmodel_kar98_ads_up
xanim,viewmodel_kar98_ads_down
xanim,viewmodel_carbine_bayonet_swipe
xanim,viewmodel_carbine_bayonet_thrust
xanim,viewmodel_carbine_bayonet_first_raise
xanim,viewmodel_carbine_idle
xanim,viewmodel_carbine_empty_idle
xanim,viewmodel_carbine_fire
xanim,viewmodel_carbine_lastshot
xanim,viewmodel_carbine_reload
xanim,viewmodel_carbine_reload_empty
xanim,viewmodel_carbine_pullout
xanim,viewmodel_carbine_first_raise
xanim,viewmodel_carbine_putaway
xanim,viewmodel_carbine_pullout_empty
xanim,viewmodel_carbine_putaway_empty
xanim,viewmodel_carbine_ads_fire
xanim,viewmodel_carbine_aperture_ads_up
xanim,viewmodel_carbine_aperture_ads_down
xanim,viewmodel_tokarev_tt30_idle
xanim,viewmodel_tokarev_tt30_lastshot_idle
xanim,viewmodel_tokarev_tt30_fire
xanim,viewmodel_tokarev_tt30_lastshot
xanim,viewmodel_tokarev_tt30_reload_notempty
xanim,viewmodel_tokarev_tt30_reload
xanim,viewmodel_tokarev_tt30_pullout
xanim,viewmodel_tokarev_tt30_putaway
xanim,viewmodel_tokarev_tt30_pullout_fast
xanim,viewmodel_tokarev_tt30_putaway_fast
xanim,viewmodel_tokarev_tt30_pullout_empty
xanim,viewmodel_tokarev_tt30_putaway_empty
xanim,viewmodel_tokarev_tt30_ads_fire
xanim,viewmodel_tokarev_tt30_ads_up
xanim,viewmodel_tokarev_tt30_ads_down
xanim,viewmodel_colt45_idle
xanim,viewmodel_colt45_idle_empty
xanim,viewmodel_colt45_fire
xanim,viewmodel_colt45_lastshot
xanim,viewmodel_colt45_reload_notempty
xanim,viewmodel_colt45_reload
xanim,viewmodel_colt45_pullout
xanim,viewmodel_colt45_putaway
xanim,viewmodel_colt45_pullout_fast
xanim,viewmodel_colt45_putaway_fast
xanim,viewmodel_colt45_pullout_empty
xanim,viewmodel_colt45_putaway_empty
xanim,viewmodel_colt45_ads_fire
xanim,viewmodel_colt45_ads_up
xanim,viewmodel_colt45_ads_down
xanim,viewmodel_walther_p38_idle
xanim,viewmodel_walther_p38_lastshot_idle
xanim,viewmodel_walther_p38_fire
xanim,viewmodel_walther_p38_lastshot
xanim,viewmodel_walther_p38_reload_notempty
xanim,viewmodel_walther_p38_reload
xanim,viewmodel_walther_p38_pullout
xanim,viewmodel_walther_p38_putaway
xanim,viewmodel_walther_p38_pullout_fast
xanim,viewmodel_walther_p38_putaway_fast
xanim,viewmodel_walther_p38_pullout_empty
xanim,viewmodel_walther_p38_putaway_empty
xanim,viewmodel_walther_p38_ads_fire
xanim,viewmodel_walther_p38_ads_up
xanim,viewmodel_walther_p38_ads_down
xanim,viewmodel_mp40_idle
xanim,viewmodel_mp40_idle_empty
xanim,viewmodel_mp40_fire
xanim,viewmodel_mp40_lastshot
xanim,viewmodel_mp40_reload
xanim,viewmodel_mp40_reload_empty
xanim,viewmodel_mp40_pullout
xanim,viewmodel_mp40_putaway
xanim,viewmodel_mp40_pullout_fast
xanim,viewmodel_mp40_putaway_fast
xanim,viewmodel_mp40_pullout_empty
xanim,viewmodel_mp40_putaway_empty
xanim,viewmodel_mp40_ads_up_pc
xanim,viewmodel_mp40_ads_down_pc
xanim,viewmodel_type100_smg_idle
xanim,viewmodel_type100_smg_idle_empty
xanim,viewmodel_type100_smg_fire
xanim,viewmodel_type100_smg_last_shot
xanim,viewmodel_type100_smg_reload
xanim,viewmodel_type100_smg_reload_empty
xanim,viewmodel_type100_smg_pullout
xanim,viewmodel_type100_smg_putaway
xanim,viewmodel_type100_smg_pullout_fast
xanim,viewmodel_type100_smg_putaway_fast
xanim,viewmodel_type100_smg_pullout_empty
xanim,viewmodel_type100_smg_putaway_empty
xanim,viewmodel_type100_smg_ads_up
xanim,viewmodel_type100_smg_ads_down
xanim,viewmodel_ppsh_idle
xanim,viewmodel_ppsh_idle_empty
xanim,viewmodel_ppsh_fire
xanim,viewmodel_ppsh_banana_clip_reload
xanim,viewmodel_ppsh_banana_clip_reload_empty
xanim,viewmodel_ppsh_pullout
xanim,viewmodel_ppsh_putaway
xanim,viewmodel_ppsh_switch
xanim,viewmodel_ppsh_pullout_fast
xanim,viewmodel_ppsh_putaway_fast
xanim,viewmodel_ppsh_pullout_empty
xanim,viewmodel_ppsh_putaway_empty
xanim,viewmodel_ppsh_ads_up
xanim,viewmodel_ppsh_ads_down
xanim,viewmodel_mosinnagant_idle
xanim,viewmodel_mosinnagant_fire
xanim,viewmodel_mosinnagant_rechamber
xanim,viewmodel_mosinnagant_reload
xanim,viewmodel_mosinnagant_pullout
xanim,viewmodel_mosinnagant_first_raise
xanim,viewmodel_mosinnagant_putaway
xanim,viewmodel_mosinnagant_pullout_fast
xanim,viewmodel_mosinnagant_putaway_fast
xanim,viewmodel_mosinnagant_fire_ads
xanim,viewmodel_mosinnagant_rechamber_ads
xanim,viewmodel_mosinnagant_ads_up
